Year,Semester,Subject,Catalog #,Section,Title,Class #,Intructor 1,Intructor 2,Instructor 3,Intructor 4,Intructor 5,Component,Type,Units,Requisites,Wait List,Fees,Seats Available,Days 1,Start 1,End 1,Building 1,Room 1,Days 2,Start 2,End 2,Building 2,Room 2,Days 3,Start 3,End 3,Building 3,Room 3,Days 4,Start 4,End 4,Building 4,Room 4,Days 5,Start 5,End 5,Building 5,Room 5,Session,Meets With 1,Meets With 2,Meets With 3,Meets With 4,Meets With 5,Meets With 6,Meets With 7,Meets With 8,Meets With 9
2016,Fall,ART,206,007,NM Digital Photography,9349,"WATKINS, ADAM D",,,,,Studio,In Person,0.0,,No,$449.00,0,TH,12:25:00,13:45:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART 2060 007,,,,,,,,
2016,Fall,ART,206,008,NM Digital Photography,9350,"WATKINS, ADAM D",,,,,Studio,In Person,0.0,,No,$449.00,1,TH,14:00:00,15:20:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART 2060 008,,,,,,,,
2016,Fall,ART,206,009,NM Digital Photography,13388,"KUCHAR, KARALEE",,,,,Studio,In Person,0.0,,No,$449.00,1,TH,15:40:00,17:00:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART 2060 009,,,,,,,,
2016,Fall,ART,206,020,NM Digital Photography,8699,"CUMMINGS, RYAN",,,,,Studio,In Person,0.0,,No,$449.00,7,H,18:00:00,21:00:00,201,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2016,Fall,ART,206,070,NM Digital Photography,8701,"CUMMINGS, RYAN",,,,,Studio,In Person,0.0,,No,$449.00,4,W,18:00:00,21:00:00,SANDY,109,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2016,Fall,ART,307,023,Non Major Adv Handbuild Proj,5897,"SHAW, DIANE O",,,,,Studio,In Person,0.0,,No,$479.00,10,S,11:30:00,15:30:00,110,,,,,,,,,,,,,,,,,,,,,,,ART 3070 023,,,,,,,,
2016,Fall,ART,308,002,Non major Wheel Proj,14383,"Gentry, Ernest D",,,,,Studio,In Person,0.0,,No,$479.00,0,TH,14:00:00,17:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 002,ART 3080 002,ART 3220 002,ART 3221 002,CERM 3220 002,CERM 3221 002,,,
2016,Fall,ART,308,023,Non major Wheel Proj,7127,"BARTON, KENT J",,,,,Studio,In Person,0.0,,No,$479.00,10,H,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,,ART 3080 023,,,,,,,,
2016,Fall,ART,309,020,Ceramics: Open Studio,9273,"SHAW, DIANE O",,,,,Studio,In Person,0.0,,No,$259.00,-3,M-H,15:00:00,21:30:00,110,,S,08:00:00,16:30:00,110,,F,13:00:00,16:30:00,SITE,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,313,001,Drawing I,19033,"O'HARA URE, MAUREEN",,,,,Studio,In Person,0.0,,No,$494.00,0,MW,15:05:00,18:00:00,ART,352,,,,,,,,,,,,,,,,,,,,,,ART 3130 001,DRAW 3130 001,,,,,,,
2016,Fall,ART,314,001,Watercolor Painting,13194,"GARDINER, DIANA G",,,,,Studio,In Person,0.0,,No,$474.00,0,MW,16:35:00,19:35:00,ART,362,,,,,,,,,,,,,,,,,,,,,,ART 3140 001,,,,,,,,
2016,Fall,ART,370,001,Digital Imaging,11908,"BLUNDELL, SIMON H",,,,,Studio,In Person,0.0,,No,$509.00,0,MW,10:45:00,13:45:00,ART,258,,,,,,,,,,,,,,,,,,,,,,ART 3700 001,,,,,,,,
2016,Fall,ART,1010,090,Intro To Visual Arts,4715,"DEWITTE, ELIZABETH E",,,,,Lecture,In Person,3.0,,No,$85.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,1010,091,Intro To Visual Arts,9253,"HAWKS, AUBREY M",,,,,Lecture,In Person,3.0,,No,$85.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,1015,001,Response to Materials,10328,"BRUNVAND, SANDRA L",,,,,Studio,In Person,3.0,,No,$50.00,-1,F,09:40:00,12:40:00,ART,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,1020,001,Non major Basic Drawing,1602,"MEHR, ANNETTE",,,,,Studio,In Person,3.0,,No,$15.00,-1,MW,08:35:00,10:30:00,ART,352,,,,,,,,,,,,,,,,,,,,,,ART  102 001,ART 3020 001,,,,,,,
2016,Fall,ART,1020,002,Non major Basic Drawing,1755,"EREKSON, ERIC N",,,,,Studio,In Person,3.0,,No,$15.00,0,MW,10:45:00,12:40:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 002,ART 3020 002,,,,,,,
2016,Fall,ART,1020,003,Non major Basic Drawing,4412,"EREKSON, ERIC N",,,,,Studio,In Person,3.0,,No,$15.00,-4,MW,12:55:00,14:50:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 003,ART 3020 003,,,,,,,
2016,Fall,ART,1020,004,Non major Basic Drawing,5220,"CHRISTENSEN, ADAM E",,,,,Studio,In Person,3.0,,No,$15.00,1,MW,15:05:00,17:00:00,ART,342,,,,,,,,,,,,,,,,,,,,,,ART  102 004,ART 3020 004,,,,,,,
2016,Fall,ART,1020,005,ART 1020,6577,"RICE, ANDREW E",,,,,Studio,In Person,3.0,,No,$15.00,0,TH,15:40:00,17:35:00,ART,352,,,,,,,,,,,,,,,,,,,,,,ART  102 005,ART 3020 005,,,,,,,
2016,Fall,ART,1020,020,Non major Basic Drawing,5525,"BUDD, BRENT J",,,,,Studio,In Person,3.0,,No,$15.00,11,W,18:00:00,22:00:00,106,,,,,,,,,,,,,,,,,,,,,,,ART  102 020,,,,,,,,
2016,Fall,ART,1020,070,Non major Basic Drawing,2199,"ROBERTSON, BRUCE D",,,,,Studio,In Person,3.0,,No,$15.00,1,T,18:00:00,22:00:00,SANDY,109,,,,,,,,,,,,,,,,,,,,,,ART  102 070,,,,,,,,
2016,Fall,ART,1030,001,ART 1030,1603,"COBB, HOLLY A",,,,,Studio,In Person,3.0,,No,$15.00,-1,MW,18:00:00,20:00:00,ART,342,,,,,,,,,,,,,,,,,,,,,,ART  103 001,ART 3030 001,,,,,,,
2016,Fall,ART,1030,070,Non-major Painting,5013,"ROBERTSON, BRUCE D",,,,,Studio,In Person,3.0,,No,$15.00,4,M,18:00:00,22:00:00,SANDY,109,,,,,,,,,,,,,,,,,,,,,,ART  103 070,,,,,,,,
2016,Fall,ART,1070,001,NM Handbuild Ceramics,4864,"Rodriguez, Horacio",,,,,Studio,In Person,4.0,,No,$80.00,0,MW,14:00:00,17:00:00,SCULPT,187,,,,,,,,,,,,,,,,,,,,,,ART  107 001,ART 3210 001,CERM 3210 001,,,,,,
2016,Fall,ART,1070,020,NM Handbuild Ceramics,13661,"SHAW, DIANE O",,,,,Studio,In Person,4.0,,No,$80.00,11,S,12:30:00,16:30:00,110,,,,,,,,,,,,,,,,,,,,,,,ART  107 020,,,,,,,,
2016,Fall,ART,1070,022,NM Handbuild Ceramics,4750,"SHAW, DIANE O",,,,,Studio,In Person,4.0,,No,$80.00,16,M,13:00:00,17:00:00,110,,,,,,,,,,,,,,,,,,,,,,,ART  107 022,,,,,,,,
2016,Fall,ART,1080,001,NM Wheel Pottery,1753,"Gentry, Ernest D",,,,,Studio,In Person,4.0,,No,$80.00,1,TH,09:10:00,12:05:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 3080 001,ART 3220 001,ART 3221 001,ART 3250 001,CERM 3220 001,CERM 3221 001,CERM 3250 001,,
2016,Fall,ART,1080,002,NM Wheel Pottery,2438,"Gentry, Ernest D",,,,,Studio,In Person,4.0,,No,$80.00,3,TH,14:00:00,17:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART  308 002,ART 3080 002,ART 3220 002,ART 3221 002,CERM 3220 002,CERM 3221 002,,,
2016,Fall,ART,1080,003,ART 1080,5098,"ROMO, VANESSA",,,,,Studio,In Person,4.0,,No,$80.00,1,TH,18:00:00,21:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 3080 003,ART 3220 003,ART 3221 003,CERM 3220 003,CERM 3221 003,,,,
2016,Fall,ART,1080,020,NM Wheel Pottery,4669,"BARTON, KENT J",,,,,Studio,In Person,4.0,,No,$80.00,6,H,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,,ART  108 020,,,,,,,,
2016,Fall,ART,1080,021,NM Wheel Pottery,2202,"SHAW, DIANE O",,,,,Studio,In Person,4.0,,No,$80.00,15,W,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,,ART  108 021,,,,,,,,
2016,Fall,ART,2060,001,NM Digital Photography,7254,"CHU, VAN T",,,,,Studio,In Person,3.0,,No,$15.00,1,MW,15:00:00,16:20:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 001,,,,,,,,
2016,Fall,ART,2060,002,NM Digital Photography,7687,"CHU, VAN T",,,,,Studio,In Person,3.0,,No,$15.00,0,MW,16:35:00,18:00:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 002,,,,,,,,
2016,Fall,ART,2060,003,NM Digital Photography,8734,"RYDER, ADELAIDE H",,,,,Studio,In Person,3.0,,No,$15.00,-3,MW,18:00:00,19:20:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 003,,,,,,,,
2016,Fall,ART,2060,004,NM Digital Photography,8735,"KYLE, JAMIE A",,,,,Studio,In Person,3.0,,No,$15.00,1,MW,19:30:00,20:50:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 004,,,,,,,,
2016,Fall,ART,2060,005,ART 2060,8745,"CRAWFORD, LEWIS J",,,,,Studio,In Person,3.0,,No,$15.00,1,TH,09:10:00,10:30:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 005,,,,,,,,
2016,Fall,ART,2060,006,ART 2060,8840,"CRAWFORD, LEWIS J",,,,,Studio,In Person,3.0,,No,$15.00,0,TH,10:45:00,12:05:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 006,,,,,,,,
2016,Fall,ART,2060,007,NM Digital Photography,8841,"WATKINS, ADAM D",,,,,Studio,In Person,3.0,,No,$15.00,-1,TH,12:25:00,13:45:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 007,,,,,,,,
2016,Fall,ART,2060,008,NM Digital Photography,8939,"WATKINS, ADAM D",,,,,Studio,In Person,3.0,,No,$15.00,0,TH,14:00:00,15:20:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 008,,,,,,,,
2016,Fall,ART,2060,009,NM Digital Photography,8940,"KUCHAR, KARALEE",,,,,Studio,In Person,3.0,,No,$15.00,0,TH,15:40:00,17:00:00,M LI,1745,,,,,,,,,,,,,,,,,,,,,,ART  206 009,,,,,,,,
2016,Fall,ART,2060,020,NM Digital Photography,8698,"CUMMINGS, RYAN",,,,,Studio,In Person,3.0,,No,$15.00,17,H,18:00:00,21:00:00,201,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2016,Fall,ART,2060,070,NM Digital Photography,8700,"CUMMINGS, RYAN",,,,,Studio,In Person,3.0,,No,$15.00,15,W,18:00:00,21:00:00,SANDY,109,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2016,Fall,ART,2060,090,NM Digital Photography,9882,"RYDER, ADELAIDE H",,,,,Studio,In Person,3.0,,No,$75.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2060,091,NM Digital Photography,10086,"CHU, VAN T",,,,,Studio,In Person,3.0,,No,$75.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2200,001,First Year Studio 2-D,5769,"ERICKSON, JOHN O",,,,,Studio,In Person,4.0,Yes,No,$15.00,-1,MW,08:35:00,11:35:00,ART,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2200,002,ART 2200,5770,"HOFFMAN, THOMAS S",,,,,Studio,In Person,4.0,Yes,No,$15.00,1,MW,11:50:00,14:50:00,ART,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2200,003,ART 2200,5765,"HOFFMAN, THOMAS S",,,,,Studio,In Person,4.0,Yes,No,$15.00,5,MW,15:05:00,18:00:00,ART,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2200,004,ART 2200,5766,"HOFFMAN, THOMAS S",,,,,Studio,In Person,4.0,Yes,No,$15.00,1,TH,09:10:00,12:05:00,ART,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2200,005,ART 2200,5767,"Zhang, Xi",,,,,Studio,In Person,4.0,Yes,No,$15.00,2,TH,12:25:00,15:20:00,ART,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2200,006,First Year Studio 2-D,5768,"CHRISTENSEN, ADAM E",,,,,Studio,In Person,4.0,Yes,No,$15.00,12,TH,15:40:00,18:30:00,ART,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2300,001,First Year Studio 3-D,14873,"Larsen, Tatiana",,,,,Studio,In Person,4.0,Yes,No,$60.00,9,MW,08:35:00,11:35:00,ART,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2300,002,First Year Studio 3-D,2011,"Larsen, Tatiana",,,,,Studio,In Person,4.0,Yes,No,$60.00,4,MW,11:50:00,14:50:00,ART,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2300,004,ART 2300,2009,"Marine, Naomi N",,,,,Studio,In Person,4.0,Yes,No,$60.00,3,TH,09:10:00,12:05:00,ART,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2300,005,First Year Studio 3-D,2010,"SOMSEN, HEIDI M",,,,,Studio,In Person,4.0,Yes,No,$60.00,2,TH,12:25:00,15:20:00,ART,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2300,006,ART 2300,1754,"Marine, Naomi N",,,,,Studio,In Person,4.0,Yes,No,$60.00,5,TH,15:40:00,18:30:00,ART,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,2400,001,ART 2400,1601,"O'HARA URE, MAUREEN",,,,,Lecture,In Person,2.0,Yes,No,$25.00,79,F,09:40:00,11:35:00,JTB,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3010,001,Language of Color,9177,"DEWITTE, ELIZABETH E",,,,,Lecture,In Person,3.0,,No,$25.00,-1,TH,12:25:00,13:45:00,ARCH,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3010,090,Language of Color,12896,"DEWITTE, ELIZABETH E",,,,,Lecture,In Person,3.0,,No,$85.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3015,001,ART 3015,10329,"KRENSKY, BETH",,,,,Studio,In Person,3.0,,No,$50.00,0,F,14:00:00,17:00:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3020,001,NM Adv Drawing,7390,"MEHR, ANNETTE",,,,,Studio,In Person,3.0,Yes,No,$15.00,0,MW,08:35:00,10:30:00,ART,352,,,,,,,,,,,,,,,,,,,,,,ART  102 001,ART 1020 001,,,,,,,
2016,Fall,ART,3020,002,NM Adv Drawing,7391,"EREKSON, ERIC N",,,,,Studio,In Person,3.0,Yes,No,$15.00,0,MW,10:45:00,12:40:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 002,ART 1020 002,,,,,,,
2016,Fall,ART,3020,003,NM Adv Drawing,7392,"EREKSON, ERIC N",,,,,Studio,In Person,3.0,Yes,No,$15.00,1,MW,12:55:00,14:50:00,ART,361,,,,,,,,,,,,,,,,,,,,,,ART  102 003,ART 1020 003,,,,,,,
2016,Fall,ART,3020,004,NM Adv Drawing,7393,"CHRISTENSEN, ADAM E",,,,,Studio,In Person,3.0,Yes,No,$15.00,0,MW,15:05:00,17:00:00,ART,342,,,,,,,,,,,,,,,,,,,,,,ART  102 004,ART 1020 004,,,,,,,
2016,Fall,ART,3020,005,ART 3020,7394,"RICE, ANDREW E",,,,,Studio,In Person,3.0,Yes,No,$15.00,-1,TH,15:40:00,17:35:00,ART,352,,,,,,,,,,,,,,,,,,,,,,ART  102 005,ART 1020 005,,,,,,,
2016,Fall,ART,3030,001,ART 3030,7395,"COBB, HOLLY A",,,,,Studio,In Person,3.0,Yes,No,$15.00,0,MW,18:00:00,20:00:00,ART,342,,,,,,,,,,,,,,,,,,,,,,ART  103 001,ART 1030 001,,,,,,,
2016,Fall,ART,3060,001,NM Letterpress I,4805,"GIAMO, THOMAS C",,,,,Studio,In Person,4.0,,No,$79.00,1,TH,14:00:00,17:00:00,M LI,BAS,,,,,,,,,,,,,,,,,,,,,,ART 3360 001,BART 3360 001,,,,,,,
2016,Fall,ART,3065,001,NM Bookbinding I,8774,"Tipps, Emily L",,,,,Studio,In Person,4.0,,No,$60.00,-2,MW,09:40:00,12:40:00,M LI,BAS,,,,,,,,,,,,,,,,,,,,,,ART 3365 001,BART 3365 001,,,,,,,
2016,Fall,ART,3070,023,NM Adv Handbuild,2674,"SHAW, DIANE O",,,,,Studio,In Person,4.0,Yes,No,$80.00,9,S,11:30:00,15:30:00,110,,,,,,,,,,,,,,,,,,,,,,,ART  307 023,,,,,,,,
2016,Fall,ART,3080,001,NM Adv Wheelthrowing,7078,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$80.00,0,TH,09:10:00,12:05:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 001,ART 3220 001,ART 3221 001,ART 3250 001,CERM 3220 001,CERM 3221 001,CERM 3250 001,,
2016,Fall,ART,3080,002,NM Adv Wheelthrowing,7079,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$80.00,1,TH,14:00:00,17:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART  308 002,ART 1080 002,ART 3220 002,ART 3221 002,CERM 3220 002,CERM 3221 002,,,
2016,Fall,ART,3080,003,NM Adv Wheelthrowing,7083,"ROMO, VANESSA",,,,,Studio,In Person,4.0,Yes,No,$80.00,-1,TH,18:00:00,21:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 003,ART 3220 003,ART 3221 003,CERM 3220 003,CERM 3221 003,,,,
2016,Fall,ART,3080,023,NM Adv Wheelthrowing,7126,"BARTON, KENT J",,,,,Studio,In Person,4.0,Yes,No,$80.00,13,H,17:00:00,21:00:00,110,,,,,,,,,,,,,,,,,,,,,,,ART  308 023,,,,,,,,
2016,Fall,ART,3110,001,Painting I,1604,"O'CONNELL, JOHN F",,,,,Studio,In Person,4.0,Yes,No,$15.00,4,MW,08:35:00,11:35:00,ART,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3120,001,Figure Structure,1605,"ERICKSON, JOHN O",,,,,Studio,In Person,4.0,Yes,No,$70.00,6,MW,11:50:00,14:50:00,ART,342,,,,,,,,,,,,,,,,,,,,,,DRAW 3120 001,,,,,,,,
2016,Fall,ART,3130,001,ART 3130,2012,"O'HARA URE, MAUREEN",,,,,Studio,In Person,4.0,Yes,No,$35.00,2,MW,15:05:00,18:00:00,ART,352,,,,,,,,,,,,,,,,,,,,,,ART  313 001,DRAW 3130 001,,,,,,,
2016,Fall,ART,3130,002,ART 3130,1606,"Zhang, Xi",,,,,Studio,In Person,4.0,Yes,No,$35.00,-2,TH,09:10:00,12:05:00,ART,361,,,,,,,,,,,,,,,,,,,,,,DRAW 3130 002,,,,,,,,
2016,Fall,ART,3140,001,Watercolor Painting,10833,"GARDINER, DIANA G",,,,,Studio,In Person,4.0,,No,$15.00,11,MW,16:35:00,19:35:00,ART,362,,,,,,,,,,,,,,,,,,,,,,ART  314 001,,,,,,,,
2016,Fall,ART,3150,001,Figure Painting,1607,"ERICKSON, JOHN O",,,,,Studio,In Person,4.0,Yes,No,$70.00,5,TH,09:10:00,12:05:00,ART,342,,,,,,,,,,,,,,,,,,,,,,ART 4170 001,,,,,,,,
2016,Fall,ART,3180,001,Drawing Installation,15020,"DENYER, ALISON",,,,,Studio,In Person,4.0,Yes,No,$38.00,6,TH,09:10:00,12:05:00,ART,362,,,,,,,,,,,,,,,,,,,,,,DRAW 3180 001,,,,,,,,
2016,Fall,ART,3210,001,Handbuilding Ceramics I,4863,"Rodriguez, Horacio",,,,,Studio,In Person,4.0,Yes,No,$80.00,3,MW,14:00:00,17:00:00,SCULPT,187,,,,,,,,,,,,,,,,,,,,,,ART  107 001,ART 1070 001,CERM 3210 001,,,,,,
2016,Fall,ART,3220,001,Wheelthrown Pottery I,5097,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$80.00,4,TH,09:10:00,12:05:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 001,ART 3080 001,ART 3221 001,ART 3250 001,CERM 3220 001,CERM 3221 001,CERM 3250 001,,
2016,Fall,ART,3220,002,Wheelthrown Pottery I,1616,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$80.00,0,TH,14:00:00,17:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART  308 002,ART 1080 002,ART 3080 002,ART 3221 002,CERM 3220 002,CERM 3221 002,,,
2016,Fall,ART,3220,003,Wheelthrown Pottery I,14869,"ROMO, VANESSA",,,,,Studio,In Person,4.0,Yes,No,$80.00,1,TH,18:00:00,21:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 003,ART 3080 003,ART 3221 003,CERM 3220 003,CERM 3221 003,,,,
2016,Fall,ART,3221,001,Wheelthrown Pottery II,8777,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$80.00,1,TH,09:10:00,12:05:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 001,ART 3080 001,ART 3220 001,ART 3250 001,CERM 3220 001,CERM 3221 001,CERM 3250 001,,
2016,Fall,ART,3221,002,Wheelthrown Pottery II,14867,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$80.00,2,TH,14:00:00,17:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART  308 002,ART 1080 002,ART 3080 002,ART 3220 002,CERM 3220 002,CERM 3221 002,,,
2016,Fall,ART,3221,003,Wheelthrown Pottery II,14870,"ROMO, VANESSA",,,,,Studio,In Person,4.0,Yes,No,$80.00,1,TH,18:00:00,21:00:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 003,ART 3080 003,ART 3220 003,CERM 3220 003,CERM 3221 003,,,,
2016,Fall,ART,3230,001,ART 3230,17221,"WEBSTER, MARYANN S",,,,,Studio,In Person,4.0,Yes,No,$80.00,6,MW,09:40:00,12:40:00,SCULPT,187,,,,,,,,,,,,,,,,,,,,,,CERM 3230 001,,,,,,,,
2016,Fall,ART,3250,001,Intermediate Ceramics,2019,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$80.00,0,TH,09:10:00,12:05:00,SCULPT,190,,,,,,,,,,,,,,,,,,,,,,ART 1080 001,ART 3080 001,ART 3220 001,ART 3221 001,CERM 3220 001,CERM 3221 001,CERM 3250 001,,
2016,Fall,ART,3320,001,Lithography I,10330,"DIGGLE, JUSTIN",,,,,Studio,In Person,4.0,Yes,No,$84.00,8,MW,08:35:00,11:35:00,ART,252,,,,,,,,,,,,,,,,,,,,,,PRINT 3320 001,,,,,,,,
2016,Fall,ART,3340,001,ART 3340,5772,"RICE, ANDREW E",,,,,Studio,In Person,4.0,Yes,No,$84.00,12,TH,09:10:00,12:05:00,ART,252,,,,,,,,,,,,,,,,,,,,,,PRINT 3340 001,,,,,,,,
2016,Fall,ART,3360,001,Letterpress I,5059,"GIAMO, THOMAS C",,,,,Studio,In Person,4.0,Yes,No,$79.00,1,TH,14:00:00,17:00:00,M LI,BAS,,,,,,,,,,,,,,,,,,,,,,ART 3060 001,BART 3360 001,,,,,,,
2016,Fall,ART,3365,001,Bookbinding I,8775,"Tipps, Emily L",,,,,Studio,In Person,4.0,Yes,No,$60.00,0,MW,09:40:00,12:40:00,M LI,BAS,,,,,,,,,,,,,,,,,,,,,,ART 3065 001,BART 3365 001,,,,,,,
2016,Fall,ART,3420,001,Figure Sculpture I,6424,"SOMSEN, HEIDI M",,,,,Studio,In Person,4.0,Yes,No,$90.00,6,TH,15:40:00,18:30:00,SCULPT,179,,,,,,,,,,,,,,,,,,,,,,SCLPT 3420 001,,,,,,,,
2016,Fall,ART,3430,001,Wood Shop Techniques,16692,"Gentry, Ernest D",,,,,Studio,In Person,4.0,Yes,No,$90.00,4,MW,15:05:00,17:55:00,SCULPT,185,,,,,,,,,,,,,,,,,,,,,,ART 4430 001,SCLPT 3430 001,,,,,,,
2016,Fall,ART,3520,001,ART 3520,7084,"KRENSKY, BETH",,,,,Seminar,In Person,3.0,Yes,No,$40.00,11,F,09:40:00,12:40:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3530,001,Art Education Sec Schls,7794,"BRUNVAND, SANDRA L",,,,,Studio,In Person,3.0,Yes,No,$50.00,9,F,14:00:00,17:00:00,ART,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3610,001,Visual Communication I,1615,"EVANS, DANIEL H",,,,,Studio,In Person,4.0,Yes,No,$17.00,0,MW,09:40:00,12:40:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3610,002,Visual Communication I,8747,"SOGARD, CAROL",,,,,Studio,In Person,4.0,Yes,No,$17.00,2,MW,12:55:00,15:55:00,ART,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3630,001,Digital Studio,5095,"BLUNDELL, SIMON H",,,,,Studio,In Person,3.0,Yes,No,$50.00,-1,T,16:35:00,20:35:00,M LI,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3630,002,Digital Studio,8748,"BLUNDELL, SIMON H",,,,,Studio,In Person,3.0,Yes,No,$50.00,5,H,16:35:00,20:35:00,ART,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3650,001,3rd Yr Graphic Problems,1613,"Becker, Henry",,,,,Studio,In Person,4.0,Yes,No,$23.00,2,MW,09:40:00,12:40:00,M LI,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3650,002,3rd Yr Graphic Problems,9255,"Becker, Henry",,,,,Studio,In Person,4.0,Yes,No,$23.00,7,MW,14:00:00,17:00:00,M LI,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3680,001,Typography,5096,"SOGARD, CAROL",,,,,Studio,In Person,3.0,Yes,No,$45.00,5,T,09:10:00,13:10:00,M LI,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Fall,ART,3680,002,Typography,9254,"Clifton, Russell S",,,,,Studio,In Person,3.0,Yes,No,$45.00,4,H,09:10:00,13:10:00,M LI,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
